e.6cbf55e7c81df51d,e.785f8ac3c1ea1c93,p.6cbf55e7c81df51d,p.785f8ac3c1ea1c93,q.0,q.12c413657efa280e,q.15344ef7910c2692,q.155332a4fba33e8f,q.16de1501ad6d003e,q.175ed29f1d4c8f03,q.1a2c43d7d39b748b,q.1b3bce987495336c,q.1cc005c01b3a8aa3,q.1e299bdd1cf7a625,q.1fa28c0ba7f9aec8,q.21fb19005f6951c4,q.23b59dd0c808f4c6,q.23b7f472edde0ce6,q.277e44a955cf2949,q.27ce5f24555e180a,q.2b3296a08411ef24,q.2c509f1ed2220464,q.2e09446e39e26d42,q.2e28d0e1402904b2,q.30355f4cc6ee0d6c,q.314a75fdd331c3f8,q.34e6a18f315e7d2f,q.36c2c875df9317b4,q.38319f8fc78ab9de,q.3a50160006e2d12d,q.3af0af64c28fa6d5,q.3b3de5d772c846cf,q.3c333e5504c64ad3,q.3f72bdc1b8ddb24,q.404c71da2e4826c2,q.41d91f7a05beb14a,q.42107779fcd075ef,q.44eb95b6005c26b,q.463e39a4acf55512,q.46b40798beef0876,q.46b9e5597a64f0e7,q.46d0a9841d8d15,q.48c3dc4f13827d2d,q.4c781fca13c4e0fa,q.4d5895b6699ba297,q.4ebdc6945a09b165,q.5049294d0dee99ae,q.5289fdf1dab07838,q.52e137ce5f0856e0,q.52ed044d2326c87d,q.54724e8bdf60a268,q.564397e6a3409cfe,q.56a5967121715c3c,q.56e2545df60a134c,q.5721c438ee6a188,q.57636a074c36eb44,q.584140440d5f0b68,q.5a62368ba35d9f59,q.5b76e1c3a932bdb,q.5bf42ebbc692409e,q.5dcb2b57a2af77bb,q.5f78ee4ca30b8f0d,q.6368bf5907564a9f,q.6370b0a836a3beb4,q.646d77117c488059,q.66c1b6f1560356ef,q.6753d8830d386858,q.69415bdf089224e8,q.6cbf55e7c81df51d,q.6d402b60e647a2d7,q.705c41a579498d1e,q.72cdc719088a4dda,q.751c75311f458392,q.7740b3afa5fd1810,q.78791357f01233fb,q.789f400a72f2dde3,q.7d67c4cb4a009d55,q.7e11a7bed0e877d5,q.7e56f3238e6c5904,q.7f34381df64db829,q.80aebdbe9dd8458c,q.8350ab20dc5792f3,q.84ae95a99c262132,q.852fd389ae7973c2,q.876a996d5a5cd7b2,q.8773ae79bcad770c,q.87aa120f411c2179,q.87b6b254c9c11cda,q.88352d6f7fe4e61,q.8d69b9298323ec70,q.8f6bacae26b4b931,q.923637a75b13b040,q.947d43cae6516e8e,q.95056fa74f629407,q.960cae7c9416fa60,q.9659def20a9fb5a5,q.981c089fc6a7c217,q.9b7cbe367825f927,q.9c5eceaf0623e18c,q.9d80224ec132cf41,q.9d8ea5f691e722f0,q.9ded7beedd0f70cb,q.9e86aa7f2763be5e,q.9eb154a7fffbe8f,q.9f54a36da2622d71,q.9f8cced1c9ffc6b0,q.9f8e824f8a7ac716,q.a2238cd4e486d2d5,q.a2fbe5b11ecfc533,q.a51a6c786827204,q.a68288650ab00b3e,q.a889f479fdf5019d,q.a9c93f094ffdbf82,q.a9ef4b816bb40994,q.aa3f62d8a180aa96,q.abc79ea95b6fb13,q.ac17f45cb7a2d2c1,q.ade8b59d3591ed97,q.aebc9a0baa527ef6,q.af0d11cae13076c7,q.b024d96d59fe3a67,q.b0947f6d4b41705b,q.b21cac0c6ac1883e,q.b30f5d73d9085e77,q.b4c5f3d55b4e9dc,q.b5397410b8da884d,q.b64a56fe210ee76,q.b8797c414f047fed,q.b87b94fab9e5721,q.b8ec54ce9fa0f604,q.b9001ad4b447f16d,q.b9e6525c9ea322f5,q.bce63656bdf433f7,q.bd7535fc411c2caa,q.c0828d14a81970a6,q.c1bdd6db1974733a,q.c43bdbf9dee1c202,q.c6ab3657420f873b,q.c7a08d59145a63b3,q.cb35558f37b42e38,q.cb6c67abb40b0c5c,q.ccd33ab245c7b6d6,q.cec1c2e07c1de04b,q.cfaa49b6b55da512,q.d237e32dad87729e,q.d347f27623a3ca1e,q.d3a5b39a7ad5a0ca,q.d52f7dd1c179cccc,q.d6795b2b7f551108,q.d6a0d48d06de0363,q.d82ac4b490ed4190,q.d849c2d7d1d265d1,q.d8e8b4c4871429a2,q.dbbde0bc0f9b2209,q.dc39ad5012857c15,q.dc4dd443f9934487,q.dd4f64b58cf72d5c,q.de51ba3769c3249,q.de5b2c348b0f3ff1,q.df3b06727682dba6,q.e100cfa642af9961,q.e14cf04d1a2d6591,q.e2b7d168421c100d,q.e2bc3c157c67d836,q.e2e6e9dc24bfff8b,q.e63ce6956e06be12,q.e7680c04ff2596b,q.e77769c62ef669aa,q.e842348ba2f11f0e,q.eb2ad90db7674b87,q.eb465dc2ac982544,q.ebc37510f9820b16,q.ec9dde9dbdf020cb,q.ed235abd1be8d96b,q.ed630e127180f97d,q.ed89ba6de0fb1f6d,q.efde08274f9bf517,q.f1199fb8140b5877,q.f3228b87e7b1b7f3,q.f38279ed28be5363,q.f3dcff7d95f7730f,q.f6a9f5f4a79af318,q.f868b5793b7ff2d,q.ff60c9b4f7de6530,user_us
0,7435,0,5626,0,0,98217,0,12234,42381,6400,0,1095,0,0,3943266,0,0,275678,10834,19307406,2693,1555,8570,0,552,0,60,21966,0,63799,5452,10232,0,2098,4561,21865,0,1017,0,55,2655,674,0,0,0,0,0,0,9925,0,0,0,505,2691,0,0,0,0,0,5566,2840,2565770,34709,0,0,6673,0,0,0,0,32428,0,0,0,0,0,0,0,75144,0,0,5620,0,599,26266,9812,0,3640,0,0,0,1040,0,9399,12730,0,6734,114649,6661,0,0,0,0,0,5541,20233,1514628,0,61,26217,4150,0,26393,0,0,573834,0,73386,3592,10947,0,702,11806,8067,710,9306,0,0,401,11652,0,0,10046,0,0,0,27677,0,750,5332,0,72,0,460,0,0,0,0,0,0,577,0,0,9732,0,8670,0,153220,390,0,622,0,28512,0,7061,0,0,0,128669,2621,0,0,56,0,0,0,0,1288,0,0,11519,0,22221,114730000
0,5844,0,4461,0,0,161809,0,10059,63975,10813,0,0,0,759,4333187,0,0,255622,17030,23500595,7151,2004,16960,377,0,0,41,26695,0,102655,9330,16472,0,3891,0,14070,0,817,0,49,6352,0,343,0,0,0,0,0,22374,0,0,0,1542,16500,0,0,0,0,0,4657,4610,3384430,67245,0,0,18673,0,0,0,0,52628,0,0,2646,0,389,0,427,75069,0,0,4565,962,1488,36264,10475,0,3296,0,0,1003,0,0,14398,35732,4152,14863,193016,13407,0,0,0,0,246557,12453,36829,408421,317,39,29328,0,0,32364,0,0,620457,334,129287,0,19764,0,1559,22155,13988,1618,13504,0,0,602,16266,0,850,24246,0,0,0,63954,0,674,5243,504,58,717,897,0,0,0,0,0,0,1252,354,0,15812,0,12865,656,193423,0,0,1913,731,50694,0,13211,0,0,0,245840,4206,0,219,34,0,148,0,0,8102,0,0,21601,0,42371,125780000
0,5985,0,4649,0,0,131814,0,9992,38107,9180,0,0,0,506,3573907,0,0,283357,11932,18036786,3599,1801,12177,0,788,0,0,17137,0,63168,2163,11555,0,8776,0,15871,0,0,0,0,4071,0,381,0,0,0,0,0,16598,0,0,0,3024,10150,0,0,0,0,0,7503,4463,3435183,62465,0,0,12453,0,0,0,0,29490,0,0,2116,0,409,0,522,74117,0,0,0,392,4365,14974,11514,0,2018,0,909,767,0,0,9654,18119,1034,10508,155909,9879,0,0,0,0,301050,10047,26551,2650672,0,0,27595,0,0,16465,0,0,593546,839,119682,0,16387,0,2896,16669,12480,2469,1570,0,0,363,14608,0,539,14288,0,0,0,41763,0,0,5879,0,0,0,966,0,0,0,0,0,0,3148,0,0,11727,0,6715,549,216443,0,0,3844,1159,26769,0,10898,0,0,0,214511,2872,0,0,0,0,489,0,721,2338,0,0,18941,0,21890,111830000
0,4940,0,3451,0,0,190871,0,4226,71691,15438,0,0,0,0,4073794,0,0,293549,15649,20680277,4807,7073,19892,0,353,0,0,12283,0,139158,7088,21341,0,12538,0,17477,0,0,0,0,5204,0,1518,0,0,0,0,0,30793,1873,0,0,4466,4454,0,0,0,0,0,6760,5361,3444509,66067,0,0,18370,0,0,0,0,60700,473,0,1572,0,748,0,1953,69880,0,454,2791,568,5439,22556,8453,0,4702,0,1538,815,0,0,20321,33082,495,17922,228063,16750,0,0,0,0,904772,15912,41454,2792951,508,0,43758,0,0,19585,0,0,625123,1199,173990,0,26841,0,3920,23945,20399,4794,9608,0,0,159,17499,0,1765,23218,0,0,0,61739,0,0,5514,0,0,0,1879,0,0,0,0,0,0,4131,0,0,15506,0,9715,1138,201796,0,549,3145,739,51855,0,17120,0,0,0,230888,4056,0,0,0,0,1166,0,1814,11138,0,0,31132,0,40371,125000000
0,6667,0,4779,0,0,133284,0,1930,58508,10497,187,695,0,0,3150762,0,0,297024,7250,15438463,1944,1879,15621,0,0,0,0,16487,0,87248,6419,18305,6958,0,9745,19024,0,0,0,0,5410,628,389,0,0,919,0,0,14771,4839,0,0,0,14397,0,0,0,0,0,5315,2212,3366478,48102,0,0,13787,0,2064,0,0,46785,0,0,943,0,745,0,376,77448,0,0,3547,0,0,28377,14783,0,3863,0,513,541,1201,0,14589,22688,2860,11432,174370,12830,0,0,0,0,320324,10283,28048,2249942,0,0,29524,1732,0,25606,638,0,619808,0,118388,6323,18757,0,0,17210,13185,0,9256,0,0,0,8739,0,0,15830,0,0,0,30347,0,0,4446,0,0,0,0,0,0,0,0,0,0,0,0,0,7710,0,10106,0,223713,0,0,0,0,42085,0,13419,215,0,0,261476,844,0,0,0,0,476,0,0,3020,0,0,21456,0,37816,102720000
0,5381,0,3865,0,0,137130,0,13732,51860,10872,0,1064,0,0,4095843,0,0,262435,10168,21945294,2155,1792,13742,0,353,0,0,24378,0,83385,4727,14004,2065,4762,5629,6420,0,0,0,0,4645,1378,0,0,0,0,0,0,14526,0,0,0,2900,4170,0,0,0,0,0,5828,2404,3174869,35861,0,0,12004,0,0,0,0,37682,0,0,1243,0,771,0,0,74839,0,0,4784,0,2270,24954,11276,0,2232,0,0,2122,0,0,9769,15185,5212,11717,154727,10365,0,0,0,0,0,8188,28438,1504675,612,0,21844,3299,0,24106,0,0,568721,921,111692,4502,15389,0,1443,15734,12868,2183,9137,0,0,0,14116,0,1344,11353,0,0,0,50988,0,0,4524,0,0,0,0,0,0,0,0,0,0,2041,0,1316,14189,0,8172,532,192610,0,0,1958,1184,37810,0,9857,0,0,0,189134,4267,0,0,0,0,0,0,867,4986,0,0,17083,0,26178,121770000
0,5514,0,4123,0,0,196100,0,7833,69790,11880,0,0,0,0,3839076,0,0,279830,11315,20712282,5092,1836,17969,0,0,0,0,26707,0,123386,9421,23060,4486,3167,11768,7826,0,0,0,0,5887,889,744,0,0,0,0,0,22182,2221,0,0,1919,3384,0,0,395,0,0,5621,8767,3581794,68505,0,0,16223,0,0,0,0,59418,0,0,1691,0,589,0,322,77525,0,0,5435,485,1953,33589,10755,0,4144,0,591,5783,0,0,22144,27730,1562,15568,212870,15561,0,0,0,0,345892,12239,40027,1738911,0,0,28728,2327,0,28843,0,0,616329,382,153263,6879,21991,0,1520,22323,16658,1303,9002,0,0,174,16923,0,0,16251,0,0,0,51564,0,0,5733,0,0,0,0,0,0,0,0,0,0,760,0,0,16624,0,10415,318,205151,0,0,755,0,53650,0,17185,0,0,0,212684,3199,0,0,0,0,500,0,1004,24502,0,0,26990,0,50572,117360000
0,5638,0,4286,0,0,165346,0,11940,66318,13376,0,1826,0,352,3474229,164,0,268755,11761,18430686,5947,1985,17542,0,0,0,0,21980,0,109239,10809,21235,0,1292,5700,6872,0,0,0,0,4589,1596,0,0,0,0,0,0,22094,0,238,0,258,4873,0,0,0,0,0,7183,4837,3007779,63174,0,0,17475,0,0,0,0,54053,0,0,1338,0,194,0,0,73239,0,0,5041,0,888,30825,12886,0,4752,0,0,558,1939,0,22717,25489,3870,14826,194139,14710,208,0,0,0,0,10455,36264,2840326,0,0,27673,9940,0,27692,0,0,621585,784,139892,8425,23273,0,503,21481,16617,211,12005,0,0,0,13153,0,0,16433,0,0,0,52752,344,0,5355,0,0,721,516,0,0,0,0,0,0,848,0,0,10846,0,10839,349,186542,0,0,640,323,50390,0,16538,0,0,0,228706,4954,0,0,0,0,0,0,0,7214,0,0,23135,0,36803,111110000
0,6681,0,4620,13144,0,155978,0,11854,52532,10095,0,0,0,0,3609384,0,0,292146,16791,19178059,3558,0,13754,0,0,0,0,24802,0,87925,4078,15862,0,4838,8436,6047,0,0,0,0,1335,642,0,0,0,0,0,0,17507,0,0,0,1980,12158,0,0,0,0,0,5382,3285,3479798,42894,0,0,11836,0,0,0,0,41014,0,0,615,0,299,0,0,79801,0,0,3784,969,2381,22431,14504,0,2070,0,0,1862,2080,0,12351,18089,3695,8977,164718,12570,0,0,0,0,0,8721,31350,2007338,852,0,36563,3135,0,26474,0,0,632001,533,126627,3951,14354,0,1927,15798,13298,1752,11632,0,0,0,22422,0,490,21061,0,0,0,39389,0,0,5951,0,0,0,1302,0,0,0,0,0,0,2202,0,0,22453,0,6924,762,205130,0,0,1961,898,35618,0,12906,0,0,209,238803,5786,0,0,0,0,0,0,380,2376,0,0,18016,0,36155,110310000
0,5798,0,4185,0,0,169387,0,11101,59383,14820,327,1131,0,0,4116671,0,0,277448,12726,21670995,6180,1772,17722,0,1283,0,0,26418,0,102047,10051,19598,2887,4614,16637,9320,0,0,0,0,9275,465,644,0,0,1860,0,0,23747,0,0,0,1885,3381,961,0,0,0,0,6236,4708,3061836,49251,0,0,17907,0,0,0,0,46706,0,0,2704,0,1608,0,460,74425,0,0,6630,1739,1055,23884,16908,0,2043,0,0,753,586,0,19006,28393,0,14836,216439,14418,0,0,0,0,140564,11553,29849,1705708,0,0,31042,5468,0,17515,447,0,575811,1388,158733,8542,23672,0,2147,25121,17037,1976,8760,0,0,602,14768,0,669,17759,0,0,0,62909,0,0,5353,0,0,0,959,0,0,0,0,0,0,1341,0,0,16396,0,7300,0,181706,512,0,2557,443,44326,0,15974,147,0,0,189578,870,0,0,0,0,256,220,0,9267,0,0,24703,0,33441,123480000
0,7035,0,5185,0,0,158792,0,9005,61341,13066,0,3982,0,0,3770697,0,0,295649,16670,20516972,17835,2439,14396,0,1201,0,0,24102,0,146696,18976,16814,793,8971,10360,9187,0,0,0,0,2475,3930,453,0,0,0,0,0,19899,0,227,0,3770,5006,449,0,0,0,0,6084,2988,3825814,50840,0,279,12843,0,0,0,0,46084,0,0,5796,0,0,0,422,81181,0,0,6809,1716,2496,31321,24315,0,2232,0,0,4233,1898,0,24404,25273,9560,13212,173789,11494,0,0,0,0,308984,9009,36831,2371701,0,0,43618,0,0,28165,0,0,645051,0,127357,572,18749,0,2420,17095,13717,2474,15391,0,0,0,19873,0,490,30261,0,0,0,85990,637,0,5790,0,0,2276,0,0,0,444,0,0,0,2374,0,0,29674,0,9316,649,247806,0,0,3061,1398,45570,0,12144,0,0,0,272695,7309,0,0,0,0,599,0,988,15260,637,0,20313,0,31892,115150000
0,4288,0,2923,0,0,162489,0,10161,74870,12097,0,1372,0,0,3407638,0,0,279766,12259,18935502,4316,1565,14780,0,0,0,1852,25884,0,124811,11089,19686,4310,3342,7332,7192,0,43724,0,2001,10412,1289,0,0,0,0,0,0,16922,0,0,0,2059,6819,0,0,0,0,0,7290,5862,3909527,93016,0,402,15474,0,0,0,0,58348,0,0,2002,0,0,0,0,72227,0,0,5415,359,2883,38618,17257,0,7035,0,0,1207,690,0,17867,23780,414,13790,191122,12595,0,0,0,0,0,10102,39870,1962480,311,1932,28414,4993,0,32244,0,0,570810,0,143240,8646,18977,0,1124,18014,16270,1965,13523,0,0,0,14916,0,1016,13863,0,0,0,71026,0,27637,5316,0,2860,511,998,0,0,0,0,0,0,1431,0,0,16786,0,10420,0,276145,469,0,1404,0,54865,0,13707,0,0,0,455830,4801,0,0,1906,0,0,0,0,10771,140,0,21779,0,38583,115190000
0,7655,0,5555,0,0,135258,490,15765,63657,10079,0,0,0,0,2980961,153,0,279365,14307,14956744,4581,1939,12044,0,332,0,0,22183,0,91015,677,13986,0,7176,4019,3558,0,0,0,0,3320,0,436,0,0,0,0,0,13152,0,191,0,2796,3907,0,0,0,0,0,7071,1650,3333116,41369,0,387,9932,0,0,0,0,48271,0,0,1293,0,1358,0,1002,76725,0,0,5579,382,3561,32046,15341,0,3516,0,545,0,0,0,13139,17213,573,10432,149832,9358,0,0,0,0,371276,6827,33673,4126390,0,0,27676,0,0,30590,0,0,587758,908,112369,0,14605,0,2450,14134,11733,2509,12568,0,0,315,18003,0,870,14730,0,0,0,44877,220,0,6174,367,0,0,991,0,0,0,0,0,0,2874,0,0,14961,0,10646,603,215201,0,0,2110,1128,46433,0,10394,0,0,0,196943,4281,0,0,0,0,403,0,1009,7173,363,0,17531,0,29563,100700000
0,5327,0,4160,0,0,152320,0,12474,51053,12695,1117,1687,0,0,4446879,0,0,280884,16071,23277369,7998,1600,15886,0,1226,0,0,25193,0,89823,7002,18226,14975,5716,16557,7951,0,0,0,0,7444,568,349,0,0,0,0,0,18765,0,164,0,1921,4113,0,0,0,0,486,8048,1897,3217683,45410,0,0,14134,0,0,0,0,46814,0,0,5672,0,1148,0,506,74397,0,0,4242,312,2362,26836,16957,0,5538,0,0,3843,2808,0,11203,20818,5168,11826,187404,13803,0,0,0,299,153299,9473,30403,1354007,0,0,48132,6698,0,24594,0,0,575011,0,128445,19647,18966,0,2015,19393,15764,1532,11606,0,0,306,19314,0,0,14956,0,0,0,40917,0,0,5636,0,0,1262,303,0,0,0,0,0,0,1310,0,0,22068,0,10204,1149,198192,3693,0,1297,585,39769,0,13712,0,0,189,212569,8915,0,0,0,0,343,0,741,7613,351,0,24680,0,26952,132050000
0,4494,0,3423,0,0,219587,0,9960,87555,20637,0,875,0,361,3389410,0,0,278012,11867,17745583,6385,2495,24628,0,1927,0,0,23520,0,148038,10214,26598,0,6456,15628,7516,0,0,0,0,5160,1817,0,0,0,1175,0,0,28396,0,0,0,2005,4350,0,0,0,0,0,7116,8641,3403501,98007,0,0,25954,0,0,0,0,72224,1006,0,2836,0,0,0,0,79350,0,520,4538,0,3531,46662,20057,0,6785,0,0,1120,1149,0,25300,47371,5208,22042,284187,22039,0,0,0,0,0,15295,50097,2404087,0,0,29892,5993,0,42796,0,0,595508,945,203340,5221,31506,0,2776,32712,20570,2304,11821,0,0,0,15284,0,1116,39661,0,0,0,80544,0,0,5304,0,0,1197,8357,0,0,0,0,0,0,2298,0,0,21638,0,14456,389,212342,819,0,2071,635,65829,0,21861,170,0,0,216436,3926,0,0,0,0,0,0,1844,15394,0,0,35595,0,60524,111430000
0,4258,0,3191,0,0,214149,1029,8942,76111,13971,713,1280,0,422,3786891,1171,92,286335,12344,19838362,4748,2037,21241,0,0,0,0,27850,0,211629,4609,20328,6724,1032,11208,4168,0,2802,0,97,2595,787,0,0,0,0,0,0,23317,5254,825,0,944,6549,0,0,0,0,0,7154,3384,3314988,73953,0,1317,17964,0,0,0,0,61768,0,0,3083,0,795,0,0,72945,98,0,4885,312,291,43924,18374,0,6805,0,0,1658,841,0,16148,29211,2511,16947,269421,17393,0,0,0,0,0,12922,39689,2964956,0,88,33376,0,0,42697,488,0,654508,471,185023,6962,22470,0,324,28447,18952,416,9813,0,0,0,14078,0,0,29109,0,0,305,78713,1205,1493,5333,0,170,0,0,0,0,0,382,0,0,394,0,0,16023,0,14316,0,200656,0,0,403,471,56683,0,16169,0,0,0,285008,5867,0,0,0,0,0,0,0,5911,1991,0,27049,0,37974,118360000
0,4061,0,3084,0,0,199962,0,9962,92593,17323,0,0,0,0,2836438,200,0,273520,13976,13790677,5083,1780,21773,373,0,0,0,28775,0,171821,30885,25365,0,940,2744,4329,0,0,0,0,5684,0,743,0,0,0,0,0,28200,4730,339,0,358,7383,0,0,0,0,0,8793,4502,3280926,85349,0,165,21639,0,0,0,0,80005,389,0,792,0,3505,0,254,73592,0,338,4091,0,513,46030,23891,0,5455,0,0,332,0,0,27974,58188,1105,20449,256525,20021,126,0,0,0,156861,14540,42934,820084,0,0,34816,0,0,42694,0,0,631601,0,176779,0,24117,0,279,28970,22248,374,10056,0,0,897,14613,0,397,21208,0,0,0,73713,501,0,4535,0,0,0,1255,0,0,0,0,0,0,284,0,0,17977,0,14368,0,205504,0,0,648,0,72832,0,19934,0,0,0,221325,3523,0,0,0,0,143,0,266,31515,751,0,38588,0,55218,99480000
0,3725,0,2633,0,0,190633,0,8491,69607,13522,0,4032,0,0,4685796,281,0,248372,11571,24996493,4175,1816,16586,0,0,0,0,20146,0,152741,16745,19873,8653,0,8304,8992,0,0,0,0,10999,2695,0,0,0,0,0,0,20200,1665,0,0,0,3746,0,0,0,0,0,5757,2939,3007271,56999,0,206,16472,0,0,0,0,54551,0,0,2037,0,0,0,0,62549,0,0,3044,0,0,37291,16906,0,4748,0,0,1259,2349,0,24084,28397,5070,16054,237486,14388,0,0,0,0,0,13595,38371,1790142,0,0,27769,10153,0,32542,0,0,572334,0,173665,18237,23071,0,0,23370,18725,0,12304,0,0,0,14333,0,0,17029,0,0,0,45655,364,0,4886,0,0,0,0,0,0,0,0,0,0,0,0,0,11392,0,11918,0,200211,0,0,0,0,54389,0,15976,0,0,0,231662,4449,0,0,0,550,0,0,0,7553,0,0,26083,0,45211,141870000
0,5419,0,3865,0,0,140322,0,10642,60474,12021,0,924,0,492,3629655,0,0,254626,10462,20355312,6029,2007,13755,0,0,0,0,25346,0,82000,8110,14678,3327,0,16646,5593,0,0,0,0,5724,1225,0,0,0,0,0,0,15463,0,0,0,0,9299,0,0,0,0,0,8003,3785,3138868,65439,0,0,13626,0,0,0,0,43620,0,0,2022,0,510,0,0,72251,0,0,3746,0,0,34419,21341,0,4860,0,0,1863,920,0,12114,19865,926,10403,170258,10532,0,0,0,0,0,9528,32516,2547686,0,0,25823,6266,0,30952,0,0,615737,0,117752,7986,15799,0,0,18296,12851,0,10834,0,0,387,13148,0,0,17060,0,0,0,56585,0,0,4932,0,0,0,1494,0,0,0,0,0,0,0,0,0,11914,0,10055,0,196042,742,0,0,0,44349,0,12686,0,0,0,245924,3750,0,0,0,0,0,0,0,6861,0,0,18171,0,27787,112290000
0,5895,0,4667,0,0,175353,0,14460,75669,19426,0,0,0,0,3076251,181,0,283582,14070,16160458,30918,1908,17638,0,598,0,0,33647,0,106531,10598,28640,0,1254,10904,7113,0,0,0,0,4830,663,0,0,0,1431,0,0,31619,0,129,0,989,3823,404,0,0,0,0,5861,5981,4246072,62839,0,258,25338,0,2237,0,0,56039,0,0,0,0,0,0,0,84381,0,0,8800,997,715,32836,25685,0,3876,0,0,747,1607,0,43427,45106,11500,20350,224589,20474,0,0,0,0,0,20245,57038,1003133,0,0,28889,4938,0,27312,0,0,615644,781,154375,3671,30574,0,1245,29372,19282,518,15790,0,0,0,17048,0,0,33877,0,0,0,74836,606,0,6565,0,0,0,0,0,0,897,0,0,0,365,0,0,17370,0,8929,824,266289,0,0,130,361,57069,0,24091,151,0,0,270827,4870,0,0,0,0,0,0,0,29665,815,0,24894,0,41868,96360000
0,5150,0,3718,0,0,277672,0,13903,76784,21115,0,2017,0,0,3317509,562,0,236761,9418,16658055,6207,0,25498,0,0,0,23197,34375,0,350530,20844,30920,0,2894,14629,8141,0,475817,0,23983,6597,3401,0,0,0,0,0,0,27967,2256,376,0,1859,6832,0,0,0,0,0,4992,15263,4130209,76062,0,428,25521,0,0,0,0,63069,0,0,4866,0,0,0,312,64169,0,0,7803,0,1832,38833,19793,0,6937,0,0,2751,4011,0,37095,43550,10362,20979,387111,21226,0,0,0,0,284402,17121,32324,785791,474,23589,26609,15034,0,31501,0,0,527749,244,275763,13867,27064,0,1221,28883,22948,1328,17486,0,0,374,11340,0,0,32977,0,0,0,71902,234,257850,4744,0,29552,0,772,0,0,0,0,0,0,779,0,0,14065,0,11988,900,240175,0,0,1702,1004,60557,0,20896,0,0,0,294000,1830,0,0,24443,0,334,0,0,6528,558,0,35254,0,53372,104300000
0,5435,0,3936,0,0,167529,615,16301,64647,15107,0,3663,0,0,3065426,1062,0,272486,15848,15556566,4392,1654,20009,0,0,0,29656,26717,0,223757,11829,29443,0,503,14525,1023,0,461765,0,27852,18874,2062,1299,0,0,0,0,0,25256,0,1181,0,254,12450,0,0,0,0,0,6833,10887,4688359,71966,0,1199,25511,0,0,0,0,55218,0,0,2496,0,768,0,3550,73048,125,0,0,0,0,27788,22586,0,4431,0,666,0,3100,0,22006,28322,6938,19893,280779,17219,202,0,0,0,407290,13264,31558,2860875,0,28897,29158,15762,0,27038,0,0,482195,0,133465,13911,25304,0,0,27051,18196,177,10015,0,0,777,18950,0,0,24417,0,0,932,78941,1085,261575,5643,0,35558,1471,443,0,0,510,0,0,0,0,0,0,23999,0,10114,0,265777,0,0,223,0,55282,494,19068,0,0,0,304853,8240,0,0,29572,0,492,0,0,11375,3005,0,25645,0,34942,101820000
0,5609,0,4421,0,0,306248,0,7730,62316,19899,0,9829,0,0,1467044,0,63,294175,13322,7203597,6229,1995,23113,552,0,0,0,18182,0,334341,25218,29229,0,559,69841,5617,0,2242,0,40,24084,12083,0,0,0,0,0,0,31576,0,0,464,351,5414,0,0,0,0,0,6351,5256,4436560,82031,0,0,28015,0,0,0,0,53848,0,0,3221,0,1247,0,0,75693,39,0,5501,468,488,28336,23535,0,7153,0,0,7879,14033,0,31019,39455,16084,21169,378497,21762,0,0,0,0,0,16138,36729,4280774,0,46,44254,92033,0,25181,0,0,540045,0,307533,71268,29909,0,0,29252,23505,166,10644,0,0,127,14296,0,0,35224,0,0,0,58345,0,718,5116,0,84,1744,1327,0,0,0,470,0,0,425,0,0,16734,0,10966,0,256056,0,0,140,0,50718,0,23139,0,0,0,355505,5056,0,0,0,0,0,0,453,13241,0,0,34746,553,34933,74400000
0,6468,0,5215,0,0,231563,0,674,79778,13609,0,2926,0,0,3504302,0,195,267040,14288,19035845,5800,1852,18582,0,0,0,16141,15614,0,232646,6023,26008,2378,839,27468,14868,0,340154,0,15459,7447,3073,0,795,0,0,0,0,20501,0,0,948,598,3902,0,0,0,0,0,6097,3136,4252359,62628,0,0,20597,0,0,0,0,53217,0,0,3176,0,250,0,0,74535,180,0,10481,0,495,44959,27281,0,3587,0,0,3160,4044,0,15972,29024,10219,18384,289023,16136,363,0,0,0,0,11669,36327,4047996,0,16008,27313,71840,0,38789,0,0,510963,0,208633,55097,22408,0,0,23615,16825,146,8998,0,0,0,18121,0,634,18449,0,0,0,58180,0,188131,5622,0,19309,5706,415,0,0,0,753,0,0,134,0,1396,18431,0,12563,0,255654,0,0,576,0,60758,0,17218,0,0,0,287948,5417,0,0,17464,0,0,0,0,7784,0,0,25883,0,33958,110570000
0,4700,0,3544,0,0,176348,321,9595,70499,15951,0,1601,0,0,4876834,637,148,264580,22793,28417586,8000,1853,19062,0,0,0,15354,32550,0,199228,8223,25370,0,1212,10237,8962,0,381783,0,15752,6851,3673,804,1180,0,1412,0,0,35721,0,353,0,1181,4714,0,0,0,0,0,7457,3178,3966328,76201,0,434,25876,0,2436,0,0,63292,0,0,3275,0,816,0,1117,73648,252,0,5951,0,1423,35726,19480,0,6311,0,667,5137,2986,0,19297,43264,5138,17401,296900,18981,201,0,0,0,516160,17259,41753,4833869,0,15444,30103,24172,0,35794,0,0,479717,0,137329,18882,29771,0,0,29398,20921,974,12400,0,0,0,24791,0,0,33995,0,0,483,58808,417,214803,5768,0,21494,4270,0,0,0,437,0,0,0,818,0,0,21021,0,11668,0,239866,0,0,628,0,54921,0,17745,217,0,0,265630,9267,0,0,16065,0,797,0,0,10900,576,0,29004,321,37598,139700000
